"REQ. TIME","DEVICE ID","IP ADDRESS","LOCATION","COUNTRY","CARRIER","APP BUNDLE","MAKE","MODEL","CONNECTION TYPE","GEO TYPE"
"2024-08-31 16:05:00","30e7da45-6eeb-42e4-9593-e5f31ad8e3a2","37.111.135.2","32.92133, 73.704124","PK","Telenor Pakistan","com.blued.international","Vivo","V2149","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-08-31 16:10:00","30e7da45-6eeb-42e4-9593-e5f31ad8e3a2","37.111.135.2","32.92133, 73.704124","PK","Telenor Pakistan","com.blued.international","Vivo","V2149","Cellular Network- 4G","GPS/Location Services"
"2024-09-17 16:25:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.137.24.20","30, 70","PK","Special Communication Organization","com.dubox.drive","Vivo","V2066","Wifi","GPS/Location Services"
"2024-10-01 20:03:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","vivo","V2066","Wifi","GPS/Location Services"
"2024-09-06 15:02:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","223.123.87.131","33.145214, 73.74822","PK","Zong","com.blued.international","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2024-09-01 13:09:00","30e7da45-6eeb-42e4-9593-e5f31ad8e3a2","37.111.146.183","32.915787, 73.69916","PK","Telenor Pakistan","com.blued.international","Vivo","V2149","Cellular Network- 4G","GPS/Location Services"
"2024-10-01 20:01:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","vivo","V2066","Wifi","GPS/Location Services"
"2024-09-19 16:21:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","121.91.34.173","33.151516, 73.73824","PK","Zong","com.blued.international","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2024-10-01 20:04:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","vivo","V2066","Wifi","GPS/Location Services"
"2024-10-01 20:06:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","vivo","V2066","Wifi","GPS/Location Services"
"2024-09-17 16:25:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.137.24.20","30, 70","PK","Special Communication Organization","com.dubox.drive","Vivo","V2066","Wifi","GPS/Location Services"
"2024-10-01 20:05:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","vivo","V2066","Wifi","GPS/Location Services"
"2025-02-05 16:59:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.120.71.109","32.87, 74.24","pk","telcomasters pvt. ltd.","com.callapp.contacts","vivo","v2066","Wifi","GPS/Location Services"
"2024-08-31 16:10:00","30e7da45-6eeb-42e4-9593-e5f31ad8e3a2","37.111.135.2","32.92133, 73.704124","PK","Telenor Pakistan","com.blued.international","Vivo","V2149","Cellular Network- Unknown Generation","GPS/Location Services"
"2025-02-05 16:58:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.120.71.109","32.87, 74.24","pk","telcomasters pvt. ltd.","com.callapp.contacts","vivo","v2066","Wifi","GPS/Location Services"
"2024-09-28 18:57:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","182.191.139.137","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-08-31 16:10:00","30e7da45-6eeb-42e4-9593-e5f31ad8e3a2","37.111.135.2","32.92133, 73.704124","PK","Telenor Pakistan","com.blued.international","Vivo","V2149","Cellular Network- 4G","GPS/Location Services"
"2024-09-02 12:26:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","37.111.178.186","33.131958, 71.84967","PK","Telenor Pakistan","com.blued.international","Vivo","1901","Cellular Network- 4G","GPS/Location Services"
"2024-10-01 20:07:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","vivo","V2066","Wifi","GPS/Location Services"
"2024-10-01 20:05:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","vivo","V2066","Wifi","GPS/Location Services"
"2025-02-05 16:53:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.120.71.109","32.87, 74.24","pk","telcomasters pvt. ltd.","com.callapp.contacts","vivo","v2066","Wifi","GPS/Location Services"
"2024-09-10 15:23:00","a37c1807-bcd9-4696-8078-25204ba17b46","37.111.150.1","32.853542, 74.26756","PK","Telenor Pakistan","com.blued.international.qy","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2024-09-10 15:23:00","a37c1807-bcd9-4696-8078-25204ba17b46","37.111.150.1","32.853542, 74.26756","PK","Telenor Pakistan","com.blued.international.qy","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2024-09-28 16:16:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","223.123.96.132","32.974854, 74.072845","PK","Zong","com.blued.international","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2024-10-01 20:04:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","vivo","V2066","Wifi","GPS/Location Services"
"2024-08-31 16:05:00","30e7da45-6eeb-42e4-9593-e5f31ad8e3a2","37.111.135.2","32.92133, 73.704124","PK","Telenor Pakistan","com.blued.international","Vivo","V2149","Cellular Network- 4G","GPS/Location Services"
"2024-09-19 16:36:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","121.91.34.173","33.151463, 73.73809","PK","Zong","com.blued.international","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2024-08-31 16:17:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","182.191.135.156","30, 70","PK","PTCL","com.dubox.drive","Vivo","V2066","Wifi","GPS/Location Services"
"2024-09-11 17:54:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-09-28 18:52:00","559565b9-b021-4686-a0d7-79a54dfe83ee","118.107.131.13","36.2993, 74.6166","PK","Special Communication Organization","com.dubox.drive","samsung","SM-A336B","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-12 20:34:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-09-03 20:51:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","samsung","SM-A336B","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-08-28 06:45:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","37.111.166.95","33.126026, 71.85189","PK","Telenor Pakistan","com.blued.international","Vivo","1901","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-28 18:53:00","30e7da45-6eeb-42e4-9593-e5f31ad8e3a2","37.111.156.40","32.87112, 74.24375","PK","Telenor Pakistan","com.blued.international","Vivo","V2149","Cellular Network- 4G","GPS/Location Services"
"2024-08-31 16:12:00","30e7da45-6eeb-42e4-9593-e5f31ad8e3a2","37.111.135.2","32.92133, 73.704124","PK","Telenor Pakistan","com.blued.international","Vivo","V2149","Cellular Network- 4G","GPS/Location Services"
"2024-10-01 20:08:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","vivo","V2066","Wifi","GPS/Location Services"
"2024-09-19 16:37:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","121.91.34.173","33.151463, 73.73809","PK","Zong","com.blued.international","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2024-08-27 09:10:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","223.123.87.51","32.870506, 74.247826","PK","Zong","com.blued.international","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2024-09-08 20:48:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","182.191.155.242","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-10-01 20:05:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","vivo","V2066","Wifi","GPS/Location Services"
"2024-08-31 16:05:00","30e7da45-6eeb-42e4-9593-e5f31ad8e3a2","37.111.135.2","32.92133, 73.704124","PK","Telenor Pakistan","com.blued.international","Vivo","V2149","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-08-31 16:11:00","30e7da45-6eeb-42e4-9593-e5f31ad8e3a2","37.111.135.2","32.92133, 73.704124","PK","Telenor Pakistan","com.blued.international","Vivo","V2149","Cellular Network- 4G","GPS/Location Services"
"2024-09-28 16:18:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","223.123.96.132","32.974854, 74.072845","PK","Zong","com.blued.international","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2024-09-03 20:56:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-09-19 16:37:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","121.91.34.173","33.151463, 73.73809","PK","Zong","com.blued.international","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2024-09-25 22:16:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-08-31 16:15:00","30e7da45-6eeb-42e4-9593-e5f31ad8e3a2","37.111.135.2","32.92133, 73.704124","PK","Telenor Pakistan","com.blued.international","Vivo","V2149","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-10-01 20:09:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","vivo","V2066","Wifi","GPS/Location Services"
"2024-08-28 06:45:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","37.111.166.95","33.126026, 71.85189","PK","Telenor Pakistan","com.blued.international","Vivo","1901","Cellular Network- 4G","GPS/Location Services"
"2024-10-01 20:04:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","vivo","V2066","Wifi","GPS/Location Services"
"2024-09-19 16:38:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","121.91.34.173","33.151463, 73.73809","PK","Zong","com.blued.international","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2024-09-05 13:14:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","37.111.134.91","33.100594, 73.443344","PK","Telenor Pakistan","com.blued.international","Vivo","1901","Cellular Network- 4G","GPS/Location Services"
"2024-09-03 11:02:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.137.24.113","30, 70","PK","Special Communication Organization","com.dubox.drive","vivo","V2066","Wifi","GPS/Location Services"
"2024-09-13 15:53:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","223.123.88.22","33.15124, 73.73781","PK","Zong","com.blued.international","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2024-08-31 16:18:00","30e7da45-6eeb-42e4-9593-e5f31ad8e3a2","37.111.135.2","32.92133, 73.704124","PK","Telenor Pakistan","com.blued.international","Vivo","V2149","Cellular Network- 4G","GPS/Location Services"
"2024-09-01 13:09:00","30e7da45-6eeb-42e4-9593-e5f31ad8e3a2","37.111.146.183","32.915787, 73.69916","PK","Telenor Pakistan","com.blued.international","Vivo","V2149","Cellular Network- 4G","GPS/Location Services"
"2024-09-17 16:25:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.137.24.20","30, 70","PK","Special Communication Organization","com.dubox.drive","vivo","V2066","Wifi","GPS/Location Services"
"2024-10-01 20:08:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","vivo","V2066","Wifi","GPS/Location Services"
"2024-08-31 16:17:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","182.191.135.156","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-11 17:54:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-09-10 15:38:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","119.155.216.97","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-08-31 16:08:00","4cc663f0-efd5-47bf-9772-459102f0a88c","103.113.103.29","32.84143, 74.299934","PK","WAYLINK","devian.tubemate.v3","vivo","V2205","Wifi","GPS/Location Services"
"2024-10-01 20:09:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","vivo","V2066","Wifi","GPS/Location Services"
"2024-09-03 11:18:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.137.24.241","30, 70","PK","Special Communication Organization","com.dubox.drive","vivo","V2066","Wifi","GPS/Location Services"
"2024-09-03 11:19:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","118.107.131.23","32.8723, 74.24649","PK","Special Communication Organization","com.blued.international","Infinix","X680","Cellular Network- 4G","GPS/Location Services"
"2024-09-19 16:35:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","121.91.34.173","33.151463, 73.73809","PK","Zong","com.blued.international","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2024-08-27 09:11:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","223.123.87.51","32.870487, 74.247765","PK","Zong","com.blued.international","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2025-02-05 17:00:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.120.71.109","32.87, 74.25","pk","telcomasters pvt. ltd.","com.callapp.contacts","vivo","v2066","Wifi","GPS/Location Services"
"2024-08-31 16:12:00","30e7da45-6eeb-42e4-9593-e5f31ad8e3a2","37.111.135.2","32.92133, 73.704124","PK","Telenor Pakistan","com.blued.international","Vivo","V2149","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-01 13:05:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","182.191.140.154","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-08-31 18:03:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","37.111.166.193","33.166355, 71.8779","PK","Telenor Pakistan","com.blued.international","Vivo","1901","Cellular Network- 4G","GPS/Location Services"
"2024-09-04 10:48:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.188.37","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-08-31 16:16:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","182.191.135.156","30, 70","PK","PTCL","com.dubox.drive","Vivo","V2066","Wifi","GPS/Location Services"
"2024-08-31 16:09:00","30e7da45-6eeb-42e4-9593-e5f31ad8e3a2","37.111.135.2","32.92133, 73.704124","PK","Telenor Pakistan","com.blued.international","Vivo","V2149","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-03 11:18:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","118.107.131.23","32.885212, 74.25296","PK","Special Communication Organization","com.blued.international","Infinix","X680","Cellular Network- 4G","GPS/Location Services"
"2024-08-31 16:05:00","30e7da45-6eeb-42e4-9593-e5f31ad8e3a2","37.111.135.2","32.92133, 73.704124","PK","Telenor Pakistan","com.blued.international","Vivo","V2149","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-08-31 16:05:00","30e7da45-6eeb-42e4-9593-e5f31ad8e3a2","37.111.135.2","32.92133, 73.704124","PK","Telenor Pakistan","com.blued.international","Vivo","V2149","Cellular Network- 4G","GPS/Location Services"
"2024-09-12 20:36:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-09-13 15:55:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","223.123.88.22","33.15124, 73.73781","PK","Zong","com.blued.international","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2025-02-05 16:58:00","38ae296f-57ff-4fbf-9cd5-26e6d9056e3b","154.198.70.194","32.894463, 73.762","pk","pakistan mobile communication limited","com.blued.international","samsung","sm-s908b","Cellular Network- 4G","GPS/Location Services"
"2024-08-31 16:17:00","30e7da45-6eeb-42e4-9593-e5f31ad8e3a2","37.111.135.2","32.92133, 73.704124","PK","Telenor Pakistan","com.blued.international","Vivo","V2149","Cellular Network- 4G","GPS/Location Services"
"2024-09-13 15:52:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","223.123.88.22","33.15124, 73.73781","PK","Zong","com.blued.international","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2024-09-01 13:08:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","samsung","SM-A336B","Cellular Network- Unknown Generation","GPS/Location Services"
"2025-02-05 16:52:00","38ae296f-57ff-4fbf-9cd5-26e6d9056e3b","154.198.70.194","32.907684, 73.74609","pk","pakistan mobile communication limited","com.blued.international","samsung","sm-s908b","Cellular Network- 4G","GPS/Location Services"
"2024-09-05 13:12:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","37.111.134.91","33.100594, 73.443344","PK","Telenor Pakistan","com.blued.international","Vivo","1901","Cellular Network- 4G","GPS/Location Services"
"2024-09-10 15:38:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","119.155.216.97","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-18 11:10:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","182.191.142.11","30, 70","PK","PTCL","com.dubox.drive","Vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-08-26 17:22:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","37.111.128.234","33.126217, 71.85292","PK","Telenor Pakistan","com.blued.international","Vivo","1901","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-10 14:47:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.137.24.155","30, 70","PK","Special Communication Organization","com.dubox.drive","Vivo","V2066","Wifi","GPS/Location Services"
"2024-09-13 22:33:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","samsung","SM-A336B","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-08-31 16:03:00","30e7da45-6eeb-42e4-9593-e5f31ad8e3a2","37.111.135.2","32.92133, 73.704124","PK","Telenor Pakistan","com.blued.international","Vivo","V2149","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-08-29 13:15:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","37.111.170.150","33.131954, 71.85082","PK","Telenor Pakistan","com.blued.international","Vivo","1901","Cellular Network- 4G","GPS/Location Services"
"2025-02-05 16:57:00","38ae296f-57ff-4fbf-9cd5-26e6d9056e3b","154.198.70.194","32.894463, 73.762","pk","pakistan mobile communication limited","com.blued.international","samsung","sm-s908b","Cellular Network- 4G","GPS/Location Services"
"2024-09-10 15:36:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","119.155.193.49","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-05 13:14:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","37.111.134.91","33.100594, 73.443344","PK","Telenor Pakistan","com.blued.international","Vivo","1901","Cellular Network- 4G","GPS/Location Services"
"2024-09-08 16:29:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","samsung","SM-A336B","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-03 11:18:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","118.107.131.23","32.872303, 74.24649","PK","Special Communication Organization","com.blued.international","Infinix","X680","Cellular Network- 4G","GPS/Location Services"
"2024-09-02 12:38:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","37.111.178.186","33.131958, 71.84967","PK","Telenor Pakistan","com.blued.international","Vivo","1901","Cellular Network- 4G","GPS/Location Services"
"2024-08-31 16:15:00","30e7da45-6eeb-42e4-9593-e5f31ad8e3a2","37.111.135.2","32.92133, 73.704124","PK","Telenor Pakistan","com.blued.international","Vivo","V2149","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-03 11:16:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.137.24.9","30, 70","PK","Special Communication Organization","com.dubox.drive","vivo","V2066","Wifi","GPS/Location Services"
"2024-08-31 16:17:00","30e7da45-6eeb-42e4-9593-e5f31ad8e3a2","37.111.135.2","32.92133, 73.704124","PK","Telenor Pakistan","com.blued.international","Vivo","V2149","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-03 20:58:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-08-28 06:48:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","37.111.166.95","33.126026, 71.85189","PK","Telenor Pakistan","com.blued.international","Vivo","1901","Cellular Network- Unknown Generation","GPS/Location Services"
"2025-02-05 16:58:00","38ae296f-57ff-4fbf-9cd5-26e6d9056e3b","154.198.70.194","32.894463, 73.762","pk","pakistan mobile communication limited","com.blued.international","samsung","sm-s908b","Cellular Network- 4G","GPS/Location Services"
"2024-08-26 17:21:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","37.111.128.234","33.126217, 71.85292","PK","Telenor Pakistan","com.blued.international","Vivo","1901","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-08-31 16:11:00","30e7da45-6eeb-42e4-9593-e5f31ad8e3a2","37.111.135.2","32.92133, 73.704124","PK","Telenor Pakistan","com.blued.international","Vivo","V2149","Cellular Network- 4G","GPS/Location Services"
"2024-08-26 17:23:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","37.111.134.206","33.126217, 71.85292","PK","Telenor Pakistan","com.blued.international","Vivo","1901","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-08-31 16:19:00","30e7da45-6eeb-42e4-9593-e5f31ad8e3a2","37.111.135.2","32.92133, 73.704124","PK","Telenor Pakistan","com.blued.international","Vivo","V2149","Cellular Network- 4G","GPS/Location Services"
"2024-08-31 16:05:00","30e7da45-6eeb-42e4-9593-e5f31ad8e3a2","37.111.135.2","32.92133, 73.704124","PK","Telenor Pakistan","com.blued.international","Vivo","V2149","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-02 15:17:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","223.123.86.32","33.144882, 73.74822","PK","Zong","com.blued.international","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2024-08-31 16:02:00","30e7da45-6eeb-42e4-9593-e5f31ad8e3a2","37.111.135.2","32.92133, 73.704124","PK","Telenor Pakistan","com.blued.international","Vivo","V2149","Cellular Network- 4G","GPS/Location Services"
"2024-09-01 13:07:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","182.191.140.154","30, 70","PK","PTCL","com.dubox.drive","Vivo","V2066","Wifi","GPS/Location Services"
"2024-09-05 13:20:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","37.111.134.91","33.043766, 73.54618","PK","Telenor Pakistan","com.blued.international","Vivo","1901","Cellular Network- 4G","GPS/Location Services"
"2024-09-05 13:15:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","37.111.134.91","33.100594, 73.443344","PK","Telenor Pakistan","com.blued.international","Vivo","1901","Cellular Network- 4G","GPS/Location Services"
"2024-09-13 15:56:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","223.123.88.22","33.15124, 73.73781","PK","Zong","com.blued.international","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2024-08-29 13:15:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","37.111.170.150","33.131954, 71.85082","PK","Telenor Pakistan","com.blued.international","Vivo","1901","Cellular Network- 4G","GPS/Location Services"
"2024-08-31 16:07:00","4cc663f0-efd5-47bf-9772-459102f0a88c","103.113.103.29","32.84143, 74.299934","PK","WAYLINK","devian.tubemate.v3","vivo","V2205","Wifi","GPS/Location Services"
"2024-09-03 11:18:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","118.107.131.23","32.872303, 74.24649","PK","Special Communication Organization","com.blued.international","Infinix","X680","Cellular Network- 4G","GPS/Location Services"
"2025-02-05 17:09:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.120.71.109","32.87, 74.25","pk","telcomasters pvt. ltd.","com.callapp.contacts","vivo","v2066","Wifi","GPS/Location Services"
"2024-09-05 12:50:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","37.111.134.91","33.213573, 73.335686","PK","Telenor Pakistan","com.blued.international","Vivo","1901","Cellular Network- 4G","GPS/Location Services"
"2024-09-13 15:57:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","223.123.88.22","33.15124, 73.73781","PK","Zong","com.blued.international","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2024-09-05 13:20:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","37.111.134.91","33.043766, 73.54618","PK","Telenor Pakistan","com.blued.international","Vivo","1901","Cellular Network- 4G","GPS/Location Services"
"2024-09-02 15:17:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","223.123.86.32","33.144882, 73.74822","PK","Zong","com.blued.international","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2024-08-31 16:18:00","30e7da45-6eeb-42e4-9593-e5f31ad8e3a2","37.111.135.2","32.92133, 73.704124","PK","Telenor Pakistan","com.blued.international","Vivo","V2149","Cellular Network- 4G","GPS/Location Services"
"2024-09-13 15:58:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","223.123.88.22","33.15124, 73.73781","PK","Zong","com.blued.international","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
